[DIST] MASTER_ADDR=n23g0004 MASTER_PORT=29500 NNODES=1 GPUS_PER_NODE=1
[PRE] Skipping all preprocessing (skip_preprocessing=on or all per-step toggles are 'on')
[TRAIN][ASR] Starting ASR phase ...
[Setup] Using device: cuda
[Setup] no_cuda flag set to: False
[ASR] Loading model + processor…
[ASR] Starting from pretrained: models/pretrained/en
🛠️  Debug collator output shapes: {'input_values': torch.Size([4, 75264]), 'attention_mask': torch.Size([4, 75264]), 'labels': torch.Size([4, 93])}
[ASR] Starting training with HuggingFace Trainer…
n23g0004:1893559:1893559 [0] NCCL INFO Bootstrap : Using ib0:134.61.46.192<0>
n23g0004:1893559:1893559 [0] NCCL INFO NET/Plugin : dlerror=libnccl-net.so: cannot open shared object file: No such file or directory No plugin found (libnccl-net.so), using internal implementation
n23g0004:1893559:1893559 [0] NCCL INFO cudaDriverVersion 12080
NCCL version 2.20.5+cuda12.4
n23g0004:1893559:1893657 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB [1]mlx5_1:1/IB [RO]; OOB ib0:134.61.46.192<0>
n23g0004:1893559:1893657 [0] NCCL INFO Using non-device net plugin version 0
n23g0004:1893559:1893657 [0] NCCL INFO Using network IB
n23g0004:1893559:1893657 [0] NCCL INFO DMA-BUF is available on GPU device 0
n23g0004:1893559:1893657 [0] NCCL INFO comm 0x5555fd538fe0 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 2c000 commId 0xaa6c108e1e6adf77 - Init START
n23g0004:1893559:1893657 [0] NCCL INFO comm 0x5555fd538fe0 rank 0 nRanks 1 nNodes 1 localRanks 1 localRank 0 MNNVL 0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 00/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 01/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 02/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 03/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 04/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 05/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 06/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 07/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 08/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 09/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 10/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 11/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 12/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 13/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 14/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 15/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 16/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 17/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 18/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 19/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 20/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 21/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 22/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 23/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 24/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 25/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 26/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 27/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 28/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 29/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 30/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Channel 31/32 :    0
n23g0004:1893559:1893657 [0] NCCL INFO Trees [0] -1/-1/-1->0->-1 [1] -1/-1/-1->0->-1 [2] -1/-1/-1->0->-1 [3] -1/-1/-1->0->-1 [4] -1/-1/-1->0->-1 [5] -1/-1/-1->0->-1 [6] -1/-1/-1->0->-1 [7] -1/-1/-1->0->-1 [8] -1/-1/-1->0->-1 [9] -1/-1/-1->0->-1 [10] -1/-1/-1->0->-1 [11] -1/-1/-1->0->-1 [12] -1/-1/-1->0->-1 [13] -1/-1/-1->0->-1 [14] -1/-1/-1->0->-1 [15] -1/-1/-1->0->-1 [16] -1/-1/-1->0->-1 [17] -1/-1/-1->0->-1 [18] -1/-1/-1->0->-1 [19] -1/-1/-1->0->-1 [20] -1/-1/-1->0->-1 [21] -1/-1/-1->0->-1 [22] -1/-1/-1->0->-1 [23] -1/-1/-1->0->-1 [24] -1/-1/-1->0->-1 [25] -1/-1/-1->0->-1 [26] -1/-1/-1->0->-1 [27] -1/-1/-1->0->-1 [28] -1/-1/-1->0->-1 [29] -1/-1/-1->0->-1 [30] -1/-1/-1->0->-1 [31] -1/-1/-1->0->-1
n23g0004:1893559:1893657 [0] NCCL INFO P2P Chunksize set to 131072
n23g0004:1893559:1893657 [0] NCCL INFO Connected all rings
n23g0004:1893559:1893657 [0] NCCL INFO Connected all trees
n23g0004:1893559:1893657 [0] NCCL INFO 32 coll channels, 0 collnet channels, 0 nvls channels, 32 p2p channels, 32 p2p channels per peer
n23g0004:1893559:1893657 [0] NCCL INFO comm 0x5555fd538fe0 rank 0 nranks 1 cudaDev 0 nvmlDev 0 busId 2c000 commId 0xaa6c108e1e6adf77 - Init COMPLETE
{'loss': 2.1461, 'grad_norm': 2.1244256496429443, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.9832, 'grad_norm': 6.180529594421387, 'learning_rate': 1e-05, 'epoch': 3.58}
{'loss': 0.8511, 'grad_norm': 25.817625045776367, 'learning_rate': 1e-05, 'epoch': 3.6}
{'loss': 0.8859, 'grad_norm': 4.872409820556641, 'learning_rate': 1e-05, 'epoch': 3.63}
{'loss': 0.949, 'grad_norm': 12.833455085754395, 'learning_rate': 1e-05, 'epoch': 3.65}
{'loss': 0.8392, 'grad_norm': 3.044245481491089, 'learning_rate': 1e-05, 'epoch': 3.68}
{'loss': 0.8643, 'grad_norm': 7.6818976402282715, 'learning_rate': 1e-05, 'epoch': 3.7}
{'loss': 0.892, 'grad_norm': 6.931497097015381, 'learning_rate': 1e-05, 'epoch': 3.73}
{'loss': 0.8404, 'grad_norm': 5.093818664550781, 'learning_rate': 1e-05, 'epoch': 3.75}
{'loss': 0.9391, 'grad_norm': 2.908935070037842, 'learning_rate': 1e-05, 'epoch': 3.78}
{'loss': 0.8587, 'grad_norm': 4.843258857727051, 'learning_rate': 1e-05, 'epoch': 3.8}
{'loss': 0.8219, 'grad_norm': 4.432916164398193, 'learning_rate': 1e-05, 'epoch': 3.83}
{'loss': 0.8783, 'grad_norm': 5.643238544464111, 'learning_rate': 1e-05, 'epoch': 3.85}
{'loss': 0.8951, 'grad_norm': 6.364195346832275, 'learning_rate': 1e-05, 'epoch': 3.88}
{'loss': 0.8806, 'grad_norm': 6.529775619506836, 'learning_rate': 1e-05, 'epoch': 3.9}
{'loss': 0.8808, 'grad_norm': 8.089591979980469, 'learning_rate': 1e-05, 'epoch': 3.93}
{'loss': 0.9007, 'grad_norm': 5.588235378265381, 'learning_rate': 1e-05, 'epoch': 3.95}
{'loss': 0.8329, 'grad_norm': 6.233078479766846, 'learning_rate': 1e-05, 'epoch': 3.98}
{'eval_loss': 0.7074987888336182, 'eval_wer': 0.3468227335677, 'eval_runtime': 1489.6762, 'eval_samples_per_second': 5.37, 'eval_steps_per_second': 5.37, 'epoch': 4.0}
{'loss': 0.8081, 'grad_norm': 7.560551643371582, 'learning_rate': 1e-05, 'epoch': 4.0}
{'loss': 0.8624, 'grad_norm': 7.802865982055664, 'learning_rate': 1e-05, 'epoch': 4.03}
{'loss': 0.9574, 'grad_norm': 5.876805305480957, 'learning_rate': 1e-05, 'epoch': 4.05}
{'loss': 0.9132, 'grad_norm': 3.289442539215088, 'learning_rate': 1e-05, 'epoch': 4.08}
{'loss': 0.8719, 'grad_norm': 40.0966796875, 'learning_rate': 1e-05, 'epoch': 4.1}
{'loss': 0.841, 'grad_norm': 10.730997085571289, 'learning_rate': 1e-05, 'epoch': 4.13}
{'loss': 0.8198, 'grad_norm': 12.605291366577148, 'learning_rate': 1e-05, 'epoch': 4.15}
{'loss': 0.8827, 'grad_norm': 3.066917896270752, 'learning_rate': 1e-05, 'epoch': 4.18}
{'loss': 0.845, 'grad_norm': 7.541369915008545, 'learning_rate': 1e-05, 'epoch': 4.2}
{'loss': 0.8249, 'grad_norm': 3.9608266353607178, 'learning_rate': 1e-05, 'epoch': 4.23}
{'loss': 0.879, 'grad_norm': 5.25545597076416, 'learning_rate': 1e-05, 'epoch': 4.25}
{'loss': 0.8838, 'grad_norm': 5.171854019165039, 'learning_rate': 1e-05, 'epoch': 4.28}
{'loss': 0.8418, 'grad_norm': 4.138218879699707, 'learning_rate': 1e-05, 'epoch': 4.3}
{'loss': 0.896, 'grad_norm': 6.343195915222168, 'learning_rate': 1e-05, 'epoch': 4.33}
{'loss': 0.8969, 'grad_norm': 7.607879638671875, 'learning_rate': 1e-05, 'epoch': 4.35}
{'loss': 0.8795, 'grad_norm': 12.307385444641113, 'learning_rate': 1e-05, 'epoch': 4.38}
{'loss': 0.8285, 'grad_norm': 5.611217021942139, 'learning_rate': 1e-05, 'epoch': 4.4}
{'loss': 0.9592, 'grad_norm': 2.2191028594970703, 'learning_rate': 1e-05, 'epoch': 4.43}
{'loss': 0.9228, 'grad_norm': 5.361972808837891, 'learning_rate': 1e-05, 'epoch': 4.45}
{'loss': 0.8708, 'grad_norm': 6.944705486297607, 'learning_rate': 1e-05, 'epoch': 4.48}
{'loss': 0.7974, 'grad_norm': 6.920532703399658, 'learning_rate': 1e-05, 'epoch': 4.5}
{'loss': 0.962, 'grad_norm': 10.254949569702148, 'learning_rate': 1e-05, 'epoch': 4.53}
{'loss': 0.891, 'grad_norm': 4.417320728302002, 'learning_rate': 1e-05, 'epoch': 4.55}
{'loss': 0.9266, 'grad_norm': 23.86142349243164, 'learning_rate': 1e-05, 'epoch': 4.58}
{'loss': 0.8485, 'grad_norm': 9.048245429992676, 'learning_rate': 1e-05, 'epoch': 4.6}
{'loss': 0.8562, 'grad_norm': 6.8041300773620605, 'learning_rate': 1e-05, 'epoch': 4.63}
{'loss': 0.8333, 'grad_norm': 1.8154582977294922, 'learning_rate': 1e-05, 'epoch': 4.65}
{'loss': 0.8095, 'grad_norm': 9.213974952697754, 'learning_rate': 1e-05, 'epoch': 4.68}
{'loss': 0.8697, 'grad_norm': 6.371295928955078, 'learning_rate': 1e-05, 'epoch': 4.7}
{'loss': 0.8678, 'grad_norm': 13.474593162536621, 'learning_rate': 1e-05, 'epoch': 4.73}
{'loss': 0.8123, 'grad_norm': 5.2010273933410645, 'learning_rate': 1e-05, 'epoch': 4.75}
{'loss': 0.8616, 'grad_norm': 5.774425029754639, 'learning_rate': 1e-05, 'epoch': 4.78}
{'loss': 0.8512, 'grad_norm': 9.095637321472168, 'learning_rate': 1e-05, 'epoch': 4.8}
{'loss': 0.854, 'grad_norm': 5.8706841468811035, 'learning_rate': 1e-05, 'epoch': 4.83}
{'loss': 0.8433, 'grad_norm': 5.681828498840332, 'learning_rate': 1e-05, 'epoch': 4.85}
{'loss': 0.931, 'grad_norm': 2.881289482116699, 'learning_rate': 1e-05, 'epoch': 4.88}
{'loss': 0.8587, 'grad_norm': 7.367083549499512, 'learning_rate': 1e-05, 'epoch': 4.9}
{'loss': 0.9251, 'grad_norm': 7.4140305519104, 'learning_rate': 1e-05, 'epoch': 4.93}
{'loss': 0.8991, 'grad_norm': 5.508657932281494, 'learning_rate': 1e-05, 'epoch': 4.95}
{'loss': 0.849, 'grad_norm': 5.286131858825684, 'learning_rate': 1e-05, 'epoch': 4.98}
{'eval_loss': 0.6999445557594299, 'eval_wer': 0.3395120911899435, 'eval_runtime': 1482.1905, 'eval_samples_per_second': 5.397, 'eval_steps_per_second': 5.397, 'epoch': 5.0}
{'loss': 0.8813, 'grad_norm': 3.9787237644195557, 'learning_rate': 1e-05, 'epoch': 5.0}
{'loss': 0.8493, 'grad_norm': 4.666880130767822, 'learning_rate': 1e-05, 'epoch': 5.03}
{'loss': 0.9617, 'grad_norm': 4.415884971618652, 'learning_rate': 1e-05, 'epoch': 5.05}
{'loss': 0.7996, 'grad_norm': 11.450871467590332, 'learning_rate': 1e-05, 'epoch': 5.08}
{'loss': 0.7916, 'grad_norm': 4.137360572814941, 'learning_rate': 1e-05, 'epoch': 5.1}
{'loss': 0.8935, 'grad_norm': 7.097163200378418, 'learning_rate': 1e-05, 'epoch': 5.13}
{'loss': 0.8559, 'grad_norm': 6.512784481048584, 'learning_rate': 1e-05, 'epoch': 5.15}
{'loss': 0.9122, 'grad_norm': 4.723541259765625, 'learning_rate': 1e-05, 'epoch': 5.18}
{'loss': 0.886, 'grad_norm': 3.7111921310424805, 'learning_rate': 1e-05, 'epoch': 5.2}
{'loss': 0.8458, 'grad_norm': 1.9326164722442627, 'learning_rate': 1e-05, 'epoch': 5.23}
{'loss': 0.9077, 'grad_norm': 12.177300453186035, 'learning_rate': 1e-05, 'epoch': 5.25}
{'loss': 0.9179, 'grad_norm': 8.027554512023926, 'learning_rate': 1e-05, 'epoch': 5.28}
{'loss': 0.8098, 'grad_norm': 3.819344997406006, 'learning_rate': 1e-05, 'epoch': 5.3}
{'loss': 0.8888, 'grad_norm': 4.366836071014404, 'learning_rate': 1e-05, 'epoch': 5.33}
{'loss': 0.8409, 'grad_norm': 11.51955509185791, 'learning_rate': 1e-05, 'epoch': 5.35}
{'loss': 0.7943, 'grad_norm': 3.1788673400878906, 'learning_rate': 1e-05, 'epoch': 5.38}
{'loss': 0.8109, 'grad_norm': 5.38254451751709, 'learning_rate': 1e-05, 'epoch': 5.4}
{'loss': 0.9208, 'grad_norm': 5.88095235824585, 'learning_rate': 1e-05, 'epoch': 5.43}
{'loss': 0.8294, 'grad_norm': 3.305027961730957, 'learning_rate': 1e-05, 'epoch': 5.45}
{'loss': 0.846, 'grad_norm': 38.745670318603516, 'learning_rate': 1e-05, 'epoch': 5.48}
{'loss': 0.9607, 'grad_norm': 6.109638690948486, 'learning_rate': 1e-05, 'epoch': 5.5}
{'loss': 0.8072, 'grad_norm': 19.4167537689209, 'learning_rate': 1e-05, 'epoch': 5.53}
{'loss': 0.8354, 'grad_norm': 6.535400867462158, 'learning_rate': 1e-05, 'epoch': 5.55}
{'loss': 0.7877, 'grad_norm': 4.33021354675293, 'learning_rate': 1e-05, 'epoch': 5.58}
{'loss': 0.7732, 'grad_norm': 9.53366470336914, 'learning_rate': 1e-05, 'epoch': 5.6}
{'loss': 0.7567, 'grad_norm': 7.317055702209473, 'learning_rate': 1e-05, 'epoch': 5.63}
{'loss': 0.9226, 'grad_norm': 4.5799241065979, 'learning_rate': 1e-05, 'epoch': 5.65}
{'loss': 0.7627, 'grad_norm': 7.315317630767822, 'learning_rate': 1e-05, 'epoch': 5.68}
{'loss': 0.88, 'grad_norm': 7.8410210609436035, 'learning_rate': 1e-05, 'epoch': 5.7}
{'loss': 0.8533, 'grad_norm': 5.985870838165283, 'learning_rate': 1e-05, 'epoch': 5.73}
{'loss': 1.0198, 'grad_norm': 5.798111438751221, 'learning_rate': 1e-05, 'epoch': 5.75}
{'loss': 0.8999, 'grad_norm': 3.790963888168335, 'learning_rate': 1e-05, 'epoch': 5.78}
{'loss': 0.8939, 'grad_norm': 28.277450561523438, 'learning_rate': 1e-05, 'epoch': 5.8}
{'loss': 0.8004, 'grad_norm': 3.2886364459991455, 'learning_rate': 1e-05, 'epoch': 5.83}
{'loss': 0.9491, 'grad_norm': 4.686285018920898, 'learning_rate': 1e-05, 'epoch': 5.85}
{'loss': 0.8523, 'grad_norm': 7.926731109619141, 'learning_rate': 1e-05, 'epoch': 5.88}
{'loss': 0.8274, 'grad_norm': 5.1988348960876465, 'learning_rate': 1e-05, 'epoch': 5.9}
{'loss': 0.9145, 'grad_norm': 15.846588134765625, 'learning_rate': 1e-05, 'epoch': 5.93}
{'loss': 0.8247, 'grad_norm': 6.1747660636901855, 'learning_rate': 1e-05, 'epoch': 5.95}
{'loss': 0.8216, 'grad_norm': 6.99068546295166, 'learning_rate': 1e-05, 'epoch': 5.98}
{'eval_loss': 0.6926521062850952, 'eval_wer': 0.33494460423990624, 'eval_runtime': 1519.5119, 'eval_samples_per_second': 5.265, 'eval_steps_per_second': 5.265, 'epoch': 6.0}
{'loss': 0.8175, 'grad_norm': 16.771780014038086, 'learning_rate': 1e-05, 'epoch': 6.0}
{'loss': 0.8509, 'grad_norm': 17.68416976928711, 'learning_rate': 1e-05, 'epoch': 6.03}
{'loss': 0.8627, 'grad_norm': 6.421707630157471, 'learning_rate': 1e-05, 'epoch': 6.05}
{'loss': 0.8514, 'grad_norm': 5.377399921417236, 'learning_rate': 1e-05, 'epoch': 6.08}
{'loss': 0.8498, 'grad_norm': 6.100444793701172, 'learning_rate': 1e-05, 'epoch': 6.1}
{'loss': 0.8656, 'grad_norm': 3.14011549949646, 'learning_rate': 1e-05, 'epoch': 6.13}
{'loss': 0.7896, 'grad_norm': 16.944171905517578, 'learning_rate': 1e-05, 'epoch': 6.15}
{'loss': 0.8818, 'grad_norm': 9.635653495788574, 'learning_rate': 1e-05, 'epoch': 6.18}
{'loss': 0.9182, 'grad_norm': 6.95792293548584, 'learning_rate': 1e-05, 'epoch': 6.2}
{'loss': 0.8084, 'grad_norm': 6.915618419647217, 'learning_rate': 1e-05, 'epoch': 6.23}
{'loss': 0.7927, 'grad_norm': 16.896852493286133, 'learning_rate': 1e-05, 'epoch': 6.25}
{'loss': 0.915, 'grad_norm': 5.471211910247803, 'learning_rate': 1e-05, 'epoch': 6.28}
{'loss': 0.8185, 'grad_norm': 17.668697357177734, 'learning_rate': 1e-05, 'epoch': 6.3}
{'loss': 0.8843, 'grad_norm': 14.759156227111816, 'learning_rate': 1e-05, 'epoch': 6.33}
{'loss': 0.8776, 'grad_norm': 5.330512046813965, 'learning_rate': 1e-05, 'epoch': 6.35}
{'loss': 0.835, 'grad_norm': 4.189858436584473, 'learning_rate': 1e-05, 'epoch': 6.38}
{'loss': 0.86, 'grad_norm': 3.514458656311035, 'learning_rate': 1e-05, 'epoch': 6.4}
{'loss': 0.8522, 'grad_norm': 7.028356075286865, 'learning_rate': 1e-05, 'epoch': 6.43}
{'loss': 0.8328, 'grad_norm': 9.17453384399414, 'learning_rate': 1e-05, 'epoch': 6.45}
{'loss': 0.7855, 'grad_norm': 3.4401028156280518, 'learning_rate': 1e-05, 'epoch': 6.48}
{'loss': 0.7547, 'grad_norm': 6.0067219734191895, 'learning_rate': 1e-05, 'epoch': 6.5}
{'loss': 0.8607, 'grad_norm': 11.842040061950684, 'learning_rate': 1e-05, 'epoch': 6.53}
{'loss': 0.8673, 'grad_norm': 23.648326873779297, 'learning_rate': 1e-05, 'epoch': 6.55}
{'loss': 0.7926, 'grad_norm': 9.444640159606934, 'learning_rate': 1e-05, 'epoch': 6.58}
{'loss': 0.7961, 'grad_norm': 4.1288371086120605, 'learning_rate': 1e-05, 'epoch': 6.6}
{'loss': 0.7911, 'grad_norm': 6.073157787322998, 'learning_rate': 1e-05, 'epoch': 6.63}
{'loss': 0.8758, 'grad_norm': 10.566917419433594, 'learning_rate': 1e-05, 'epoch': 6.65}
{'loss': 0.8757, 'grad_norm': 3.13214111328125, 'learning_rate': 1e-05, 'epoch': 6.68}
{'loss': 0.8008, 'grad_norm': 3.7790043354034424, 'learning_rate': 1e-05, 'epoch': 6.7}
{'loss': 0.7861, 'grad_norm': 6.4458537101745605, 'learning_rate': 1e-05, 'epoch': 6.73}
{'loss': 0.8497, 'grad_norm': 7.214421272277832, 'learning_rate': 1e-05, 'epoch': 6.75}
{'loss': 0.8211, 'grad_norm': 12.944336891174316, 'learning_rate': 1e-05, 'epoch': 6.78}
{'loss': 0.8587, 'grad_norm': 12.274163246154785, 'learning_rate': 1e-05, 'epoch': 6.8}
{'loss': 0.7918, 'grad_norm': 4.757574081420898, 'learning_rate': 1e-05, 'epoch': 6.83}
{'loss': 0.8302, 'grad_norm': 5.148264408111572, 'learning_rate': 1e-05, 'epoch': 6.85}
{'loss': 1.0294, 'grad_norm': 6.170412063598633, 'learning_rate': 1e-05, 'epoch': 6.88}
{'loss': 0.8132, 'grad_norm': 7.2096943855285645, 'learning_rate': 1e-05, 'epoch': 6.9}
{'loss': 0.8573, 'grad_norm': 11.471414566040039, 'learning_rate': 1e-05, 'epoch': 6.93}
{'loss': 0.8906, 'grad_norm': 19.881038665771484, 'learning_rate': 1e-05, 'epoch': 6.95}
{'loss': 0.8731, 'grad_norm': 5.782276153564453, 'learning_rate': 1e-05, 'epoch': 6.98}
{'eval_loss': 0.6871302127838135, 'eval_wer': 0.3318685416000852, 'eval_runtime': 1516.421, 'eval_samples_per_second': 5.276, 'eval_steps_per_second': 5.276, 'epoch': 7.0}
{'loss': 0.9147, 'grad_norm': 3.1064257621765137, 'learning_rate': 1e-05, 'epoch': 7.0}
{'loss': 0.742, 'grad_norm': 12.949728012084961, 'learning_rate': 1e-05, 'epoch': 7.03}
{'loss': 0.8239, 'grad_norm': 4.706286907196045, 'learning_rate': 1e-05, 'epoch': 7.05}
{'loss': 0.8562, 'grad_norm': 2.451996326446533, 'learning_rate': 1e-05, 'epoch': 7.08}
{'loss': 0.9101, 'grad_norm': 5.519016742706299, 'learning_rate': 1e-05, 'epoch': 7.1}
{'loss': 0.8467, 'grad_norm': 11.991025924682617, 'learning_rate': 1e-05, 'epoch': 7.13}
{'loss': 0.8898, 'grad_norm': 8.490896224975586, 'learning_rate': 1e-05, 'epoch': 7.15}
{'loss': 0.8196, 'grad_norm': 7.88862943649292, 'learning_rate': 1e-05, 'epoch': 7.18}
{'loss': 0.8502, 'grad_norm': 2.8936376571655273, 'learning_rate': 1e-05, 'epoch': 7.2}
{'loss': 0.8074, 'grad_norm': 7.6611247062683105, 'learning_rate': 1e-05, 'epoch': 7.23}
{'loss': 0.7984, 'grad_norm': 3.517085313796997, 'learning_rate': 1e-05, 'epoch': 7.25}
{'loss': 0.8382, 'grad_norm': 5.149417877197266, 'learning_rate': 1e-05, 'epoch': 7.28}
{'loss': 0.8078, 'grad_norm': 5.282573699951172, 'learning_rate': 1e-05, 'epoch': 7.3}
{'loss': 0.856, 'grad_norm': 4.780479431152344, 'learning_rate': 1e-05, 'epoch': 7.33}
{'loss': 0.8828, 'grad_norm': 6.278050899505615, 'learning_rate': 1e-05, 'epoch': 7.35}
{'loss': 0.7529, 'grad_norm': 4.9457621574401855, 'learning_rate': 1e-05, 'epoch': 7.38}
{'loss': 0.8792, 'grad_norm': 4.611001968383789, 'learning_rate': 1e-05, 'epoch': 7.4}
{'loss': 0.8991, 'grad_norm': 5.836334705352783, 'learning_rate': 1e-05, 'epoch': 7.43}
{'loss': 0.8028, 'grad_norm': 2.841358184814453, 'learning_rate': 1e-05, 'epoch': 7.45}
{'loss': 0.7918, 'grad_norm': 4.098874568939209, 'learning_rate': 1e-05, 'epoch': 7.48}
{'loss': 0.8667, 'grad_norm': 4.863475799560547, 'learning_rate': 1e-05, 'epoch': 7.5}
{'loss': 0.7822, 'grad_norm': 9.22903823852539, 'learning_rate': 1e-05, 'epoch': 7.53}
{'loss': 0.8626, 'grad_norm': 7.580333232879639, 'learning_rate': 1e-05, 'epoch': 7.55}
{'loss': 0.8413, 'grad_norm': 9.20468521118164, 'learning_rate': 1e-05, 'epoch': 7.58}
{'loss': 0.8109, 'grad_norm': 7.576857089996338, 'learning_rate': 1e-05, 'epoch': 7.6}
{'loss': 0.7856, 'grad_norm': 10.118253707885742, 'learning_rate': 1e-05, 'epoch': 7.63}
{'loss': 0.7832, 'grad_norm': 5.361453056335449, 'learning_rate': 1e-05, 'epoch': 7.65}
{'loss': 0.8404, 'grad_norm': 6.71468448638916, 'learning_rate': 1e-05, 'epoch': 7.68}
{'loss': 0.8615, 'grad_norm': 8.706939697265625, 'learning_rate': 1e-05, 'epoch': 7.7}
{'loss': 0.8043, 'grad_norm': 6.622485637664795, 'learning_rate': 1e-05, 'epoch': 7.73}
{'loss': 0.7932, 'grad_norm': 7.58134126663208, 'learning_rate': 1e-05, 'epoch': 7.75}
{'loss': 0.8842, 'grad_norm': 4.809035778045654, 'learning_rate': 1e-05, 'epoch': 7.78}
{'loss': 0.8809, 'grad_norm': 12.58586597442627, 'learning_rate': 1e-05, 'epoch': 7.8}
{'loss': 0.9191, 'grad_norm': 6.146645545959473, 'learning_rate': 1e-05, 'epoch': 7.83}
{'loss': 0.8414, 'grad_norm': 6.634937763214111, 'learning_rate': 1e-05, 'epoch': 7.85}
{'loss': 0.879, 'grad_norm': 3.566455125808716, 'learning_rate': 1e-05, 'epoch': 7.88}
{'loss': 0.8474, 'grad_norm': 15.361000061035156, 'learning_rate': 1e-05, 'epoch': 7.9}
{'loss': 0.8617, 'grad_norm': 5.575812816619873, 'learning_rate': 1e-05, 'epoch': 7.93}
{'loss': 0.8505, 'grad_norm': 5.357303619384766, 'learning_rate': 1e-05, 'epoch': 7.95}
{'loss': 0.7993, 'grad_norm': 7.011898517608643, 'learning_rate': 1e-05, 'epoch': 7.98}
{'eval_loss': 0.6762482523918152, 'eval_wer': 0.3292452327687227, 'eval_runtime': 1497.5988, 'eval_samples_per_second': 5.342, 'eval_steps_per_second': 5.342, 'epoch': 8.0}
{'loss': 0.9045, 'grad_norm': 24.600173950195312, 'learning_rate': 1e-05, 'epoch': 8.0}
{'loss': 0.8122, 'grad_norm': 5.344325065612793, 'learning_rate': 1e-05, 'epoch': 8.03}
{'loss': 0.8224, 'grad_norm': 3.5279934406280518, 'learning_rate': 1e-05, 'epoch': 8.05}
{'loss': 0.7826, 'grad_norm': 5.086441516876221, 'learning_rate': 1e-05, 'epoch': 8.08}
{'loss': 0.8063, 'grad_norm': 10.83849048614502, 'learning_rate': 1e-05, 'epoch': 8.1}
{'loss': 0.8026, 'grad_norm': 8.604561805725098, 'learning_rate': 1e-05, 'epoch': 8.13}
{'loss': 0.8718, 'grad_norm': 4.357277870178223, 'learning_rate': 1e-05, 'epoch': 8.15}
{'loss': 0.8785, 'grad_norm': 8.343297958374023, 'learning_rate': 1e-05, 'epoch': 8.18}
{'loss': 0.7918, 'grad_norm': 5.029780864715576, 'learning_rate': 1e-05, 'epoch': 8.2}
{'loss': 0.7638, 'grad_norm': 12.483393669128418, 'learning_rate': 1e-05, 'epoch': 8.23}
{'loss': 0.8544, 'grad_norm': 2.487051010131836, 'learning_rate': 1e-05, 'epoch': 8.25}
{'loss': 0.8065, 'grad_norm': 8.612449645996094, 'learning_rate': 1e-05, 'epoch': 8.28}
{'loss': 0.8854, 'grad_norm': 10.41318130493164, 'learning_rate': 1e-05, 'epoch': 8.3}
{'loss': 0.8135, 'grad_norm': 2.434486150741577, 'learning_rate': 1e-05, 'epoch': 8.33}
{'loss': 0.781, 'grad_norm': 7.236934185028076, 'learning_rate': 1e-05, 'epoch': 8.35}
{'loss': 0.8785, 'grad_norm': 5.518736362457275, 'learning_rate': 1e-05, 'epoch': 8.38}
{'loss': 0.8583, 'grad_norm': 8.222977638244629, 'learning_rate': 1e-05, 'epoch': 8.4}
{'loss': 0.8225, 'grad_norm': 9.289606094360352, 'learning_rate': 1e-05, 'epoch': 8.43}
{'loss': 0.8536, 'grad_norm': 19.634361267089844, 'learning_rate': 1e-05, 'epoch': 8.45}
